file,line,size,real-size,type,subtype,name,heap?,id,total free,hex address,sum_alloc,actual_sum_alloc
tag_files\tag_groups.cpp,5852,504,588,bs codes,chud_globals_definition_struct_definition,,h,425,536870912,000000001D129460,30401496,30436944
tag_files\tag_groups.cpp,5852,32,116,bs codes,per_object_type_relative_min_luminance_block,,h,426,536870912,000000001D0FA670,30401528,30437060
tag_files\tag_groups.cpp,5852,48,132,bs codes,chocolate_mountain_new_struct_definition,,h,427,536870912,000000001D11D480,30401576,30437192
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_cinematics_block,,h,428,536870912,000000001D11B930,30401632,30437332
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_cutscene_flag_block,,h,429,536870912,000000001D10FB10,30401720,30437504
tag_files\tag_groups.cpp,5852,96,180,bs codes,scenario_cutscene_camera_point_block,,h,430,536870912,000000001D10FBD0,30401816,30437684
tag_files\tag_groups.cpp,5852,128,212,bs codes,recorded_animation_block,,h,431,536870912,000000001D113380,30401944,30437896
tag_files\tag_groups.cpp,5852,144,228,bs codes,scenario_cinematics_resource_struct_definition,,h,432,536870912,000000001D0E93B0,30402088,30438124
tag_files\tag_groups.cpp,5852,32,116,bs codes,cinematic_shot_playback_data_block,,h,433,536870912,000000001D0FA970,30402120,30438240
tag_files\tag_groups.cpp,5852,56,140,bs codes,cinematic_playback_data_block,,h,434,536870912,000000001D11A990,30402176,30438380
tag_files\tag_groups.cpp,5852,64,148,bs codes,scenario_and_zone_set_struct,,h,435,536870912,000000001D11B070,30402240,30438528
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_custom_script_block,,h,436,536870912,000000001D11B610,30402304,30438676
tag_files\tag_groups.cpp,5852,56,140,bs codes,cinematic_scene_reference_block,,h,437,536870912,000000001D11C010,30402360,30438816
tag_files\tag_groups.cpp,5852,272,356,bs codes,cinematic_struct_definition,,h,438,536870912,000000001D125600,30402632,30439172
tag_files\tag_groups.cpp,5852,80,164,bs codes,scene_object_attachment_block,,h,439,536870912,000000001D10D170,30402712,30439336
tag_files\tag_groups.cpp,5852,176,260,bs codes,cinematic_scene_object_block,,h,440,536870912,000000001D109820,30402888,30439596
tag_files\tag_groups.cpp,5852,72,156,bs codes,cinematic_shot_lighting_block,,h,441,536870912,000000001D10C720,30402960,30439752
tag_files\tag_groups.cpp,5852,32,116,bs codes,cinematic_shot_clip_subject_block,,h,442,536870912,000000001D0F9C70,30402992,30439868
tag_files\tag_groups.cpp,5852,112,196,bs codes,cinematic_shot_clip_block,,h,443,536870912,000000001D118B40,30403104,30440064
tag_files\tag_groups.cpp,5852,96,180,bs codes,cinematic_shot_dialogue_block,,h,444,536870912,000000001D110710,30403200,30440244
tag_files\tag_groups.cpp,5852,72,156,bs codes,cinematic_shot_music_block,,h,445,536870912,000000001D10DA60,30403272,30440400
tag_files\tag_groups.cpp,5852,80,164,bs codes,cinematic_shot_effect_block,,h,446,536870912,000000001D10D640,30403352,30440564
tag_files\tag_groups.cpp,5852,56,140,bs codes,cinematic_shot_object_function_keyframe_block,,h,447,536870912,000000001D11AB70,30403408,30440704
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_shot_object_function_block,,h,448,536870912,000000001D11AF30,30403472,30440852
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_shot_cortana_effects_block,,h,449,536870912,000000001D11C290,30403536,30441000
tag_files\tag_groups.cpp,5852,48,132,bs codes,cinematic_shot_custom_script_block,,h,450,536870912,000000001D11E830,30403584,30441132
tag_files\tag_groups.cpp,5852,160,244,bs codes,camera_frame_struct,,h,451,536870912,000000001D120410,30403744,30441376
tag_files\tag_groups.cpp,5852,40,124,bs codes,cinematic_shot_frame_block,,h,452,536870912,000000001D11DD80,30403784,30441500
tag_files\tag_groups.cpp,5852,304,388,bs codes,cinematic_shot_block,,h,453,536870912,000000001D1296C0,30404088,30441888
tag_files\tag_groups.cpp,5852,48,132,bs codes,cinematic_extra_camera_frame_block,,h,454,536870912,000000001D11D6C0,30404136,30442020
tag_files\tag_groups.cpp,5852,48,132,bs codes,cinematic_extra_camera_shot_block,,h,455,536870912,000000001D11E710,30404184,30442152
tag_files\tag_groups.cpp,5852,64,148,bs codes,cinematic_shot_extra_camera_block,,h,456,536870912,000000001D11AE90,30404248,30442300
tag_files\tag_groups.cpp,5852,168,252,bs codes,cinematic_scene_struct_definition,,h,457,536870912,000000001D1091C0,30404416,30442552
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_acoustics_block_struct,,h,458,536870912,000000001D11EF80,30404456,30442676
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_background_sounds_block,,h,459,536870912,000000001D11F130,30404496,30442800
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_sound_environments_block,,h,460,536870912,000000001D11D510,30404536,30442924
tag_files\tag_groups.cpp,5852,48,132,bs codes,scenario_cluster_points_block,,h,461,536870912,000000001D11EA70,30404584,30443056
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_weather_properties_block,,h,462,536870912,000000001D11D360,30404624,30443180
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_atmosphere_properties_block,,h,463,536870912,000000001D11E950,30404664,30443304
tag_files\tag_groups.cpp,5852,40,124,bs codes,scenario_cluster_camera_fx_properties_block,,h,464,536870912,000000001D11DA20,30404704,30443428
tag_files\tag_groups.cpp,5852,232,316,bs codes,scenario_cluster_data_block,,h,465,536870912,000000001D12BF40,30404936,30443744
tag_files\tag_groups.cpp,5852,72,156,bs codes,scenario_acoustics_environment_definition,,h,466,536870912,000000001D10D010,30405008,30443900
tag_files\tag_groups.cpp,5852,136,220,bs codes,scenario_acoustics_ambience_definition,,h,467,536870912,000000001D0E94A0,30405144,30444120
tag_files\tag_groups.cpp,5852,64,148,bs codes,scenario_acoustics_palette_block_definition_struct,,h,468,536870912,000000001D11B4D0,30405208,30444268
tag_files\tag_groups.cpp,5852,160,244,bs codes,scenario_acoustics_ambience_palette_block,,h,469,536870912,000000001D121210,30405368,30444512
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_acoustics_environment_palette_block,,h,470,536870912,000000001D10FC90,30405456,30444684
tag_files\tag_groups.cpp,5852,112,196,bs codes,structure_bsp_weather_palette_block,,h,471,536870912,000000001D119AB0,30405568,30444880
tag_files\tag_groups.cpp,5852,48,132,bs codes,structure_bsp_atmosphere_palette_block,,h,472,536870912,000000001D11E560,30405616,30445012
tag_files\tag_groups.cpp,5852,128,212,bs codes,structure_bsp_camera_fx_palette_block,,h,473,536870912,000000001D111BE0,30405744,30445224
tag_files\tag_groups.cpp,5852,168,252,bs codes,scenario_cluster_data_resource_struct_definition,,h,474,536870912,000000001D10A5F0,30405912,30445476
tag_files\tag_groups.cpp,5852,40,124,bs codes,collision_sphere_block,,h,475,536870912,000000001D11DAB0,30405952,30445600
tag_files\tag_groups.cpp,5852,88,172,bs codes,cloth_properties,,h,476,536870912,000000001D111010,30406040,30445772
tag_files\tag_groups.cpp,5852,64,148,bs codes,cloth_vertices_block,,h,477,536870912,000000001D11BED0,30406104,30445920
tag_files\tag_groups.cpp,5852,32,116,bs codes,cloth_indices_block,,h,478,536870912,000000001D0F9570,30406136,30446036
tag_files\tag_groups.cpp,5852,48,132,bs codes,cloth_links_block,,h,479,536870912,000000001D11D3F0,30406184,30446168
tag_files\tag_groups.cpp,5852,248,332,bs codes,cloth_struct_definition,,h,480,536870912,000000001D12C870,30406432,30446500
tag_files\tag_groups.cpp,5852,40,124,bs codes,compute_entry_point_block,,h,481,536870912,000000001D11EDD0,30406472,30446624
tag_files\tag_groups.cpp,5852,56,140,bs codes,rasterizer_constant_block,,h,482,536870912,000000001D11C0B0,30406528,30446764
tag_files\tag_groups.cpp,5852,80,164,bs codes,global_rasterizer_constant_table_struct,,h,483,536870912,000000001D10CCA0,30406608,30446928
tag_files\tag_groups.cpp,5852,200,284,bs codes,rasterizer_compiled_shader_struct,,h,484,536870912,000000001D12C9D0,30406808,30447212
tag_files\tag_groups.cpp,5852,48,132,bs codes,compiled_compute_shader_block,,h,485,536870912,000000001D11E5F0,30406856,30447344
tag_files\tag_groups.cpp,5852,88,172,bs codes,compute_shader_block_struct,,h,486,536870912,000000001D110950,30406944,30447516
tag_files\tag_groups.cpp,5852,96,180,bs codes,contrail_property_scalar,,h,487,536870912,000000001D110A10,30407040,30447696
tag_files\tag_groups.cpp,5852,144,228,bs codes,contrail_property_real_vector3d,,h,488,536870912,000000001D0E9770,30407184,30447924
tag_files\tag_groups.cpp,5852,128,212,bs codes,contrail_property_real_point2d,,h,489,536870912,000000001D111940,30407312,30448136
tag_files\tag_groups.cpp,5852,96,180,bs codes,contrail_property_color,,h,490,536870912,000000001D110B90,30407408,30448316
tag_files\tag_groups.cpp,5852,408,492,bs codes,contrail_definition_block,,h,491,536870912,00000000018A0490,30407816,30448808
tag_files\tag_groups.cpp,5852,48,132,bs codes,contrail_system_struct_definition,,h,492,536870912,000000001D11DE10,30407864,30448940
tag_files\tag_groups.cpp,5852,32,116,bs codes,collision_model_material_block,,h,493,536870912,000000001D0F98F0,30407896,30449056
tag_files\tag_groups.cpp,5852,32,116,bs codes,bsp3d_nodes_block_struct,,h,494,536870912,000000001D0FA570,30407928,30449172
tag_files\tag_groups.cpp,5852,32,116,bs codes,old_bsp3d_nodes_struct,,h,495,536870912,000000001D0FA870,30407960,30449288
tag_files\tag_groups.cpp,5852,56,140,bs codes,planes_block,,h,496,536870912,000000001D11B570,30408016,30449428
tag_files\tag_groups.cpp,5852,56,140,bs codes,collision_leaf_struct,,h,497,536870912,000000001D11C330,30408072,30449568
tag_files\tag_groups.cpp,5852,56,140,bs codes,old_collision_leaf_struct,,h,498,536870912,000000001D11C470,30408128,30449708
tag_files\tag_groups.cpp,5852,40,124,bs codes,bsp2d_references_block,,h,499,536870912,000000001D11EB00,30408168,30449832
tag_files\tag_groups.cpp,5852,64,148,bs codes,bsp2d_nodes_block,,h,500,536870912,000000001D12E450,30408232,30449980
tag_files\tag_groups.cpp,5852,80,164,bs codes,surfaces_block,,h,501,536870912,000000001D10CE00,30408312,30450144
tag_files\tag_groups.cpp,5852,72,156,bs codes,edges_block,,h,502,536870912,000000001D10D220,30408384,30450300
tag_files\tag_groups.cpp,5852,64,148,bs codes,vertices_block,,h,503,536870912,000000001D12CE70,30408448,30450448
tag_files\tag_groups.cpp,5852,216,300,bs codes,global_collision_bsp_struct,,h,504,536870912,000000001D1270B0,30408664,30450748
tag_files\tag_groups.cpp,5852,56,140,bs codes,collision_model_bsp_block,,h,505,536870912,000000001D12E3B0,30408720,30450888
tag_files\tag_groups.cpp,5852,64,148,bs codes,havok_shape_collection_struct,,h,506,536870912,000000001D12DB90,30408784,30451036
tag_files\tag_groups.cpp,5852,224,308,bs codes,collision_bsp_physics_block,,h,507,536870912,000000001D127AB0,30409008,30451344
tag_files\tag_groups.cpp,5852,32,116,bs codes,mopp_code_data_definition_block,,h,508,536870912,000000001D0FA370,30409040,30451460
tag_files\tag_groups.cpp,5852,144,228,bs codes,mopp_code_definition_block,,h,509,536870912,000000001D0E9D10,30409184,30451688
tag_files\tag_groups.cpp,5852,104,188,bs codes,collision_model_permutation_block,,h,510,536870912,000000001D118590,30409288,30451876
tag_files\tag_groups.cpp,5852,96,180,bs codes,collision_model_permutation_fields_v0,,h,511,536870912,000000001D110E90,30409384,30452056
tag_files\tag_groups.cpp,5852,56,140,bs codes,collision_model_region_block,,h,512,536870912,000000001D12D4B0,30409440,30452196
tag_files\tag_groups.cpp,5852,72,156,bs codes,collision_model_pathfinding_sphere_block,,h,513,536870912,000000001D10D6F0,30409512,30452352
tag_files\tag_groups.cpp,5852,64,148,bs codes,collision_model_node_block,,h,514,536870912,000000001D12DF50,30409576,30452500
tag_files\tag_groups.cpp,5852,72,156,bs codes,collision_model_node_fields_v0,,h,515,536870912,000000001D10DD20,30409648,30452656
tag_files\tag_groups.cpp,5852,160,244,bs codes,collision_model_struct_definition,,h,516,536870912,000000001D120710,30409808,30452900
tag_files\tag_groups.cpp,5852,32,116,bs codes,OLD_global_damage_resistance_struct,,h,517,536870912,000000001D0F9970,30409840,30453016
tag_files\tag_groups.cpp,5852,168,252,bs codes,collision_model_fields_v0,,h,518,536870912,000000001D109C60,30410008,30453268
tag_files\tag_groups.cpp,5852,64,148,bs codes,color_block,,h,519,536870912,000000001D12DD70,30410072,30453416
tag_files\tag_groups.cpp,5852,48,132,bs codes,color_table_struct_definition,,h,520,536870912,000000001D11DEA0,30410120,30453548
tag_files\tag_groups.cpp,5852,216,300,bs codes,creature_struct_definition,,h,521,536870912,000000001D1275B0,30410336,30453848
tag_files\tag_groups.cpp,5852,728,812,bs codes,creature_struct_definition,,h,522,536870912,000000001D12EB10,30411064,30454660
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_sound_definition_block,,h,523,536870912,000000001D12CBF0,30411128,30454808
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_script_block,,h,524,536870912,000000001D12E6D0,30411192,30454956
tag_files\tag_groups.cpp,5852,48,132,bs codes,cortana_keyframe_2d_block,,h,525,536870912,000000001D11DF30,30411240,30455088
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_animation_2d_block,,h,526,536870912,000000001D12CF10,30411304,30455236
tag_files\tag_groups.cpp,5852,120,204,bs codes,cortana_effect_2d_block,,h,527,536870912,000000001D112AC0,30411424,30455440
tag_files\tag_groups.cpp,5852,56,140,bs codes,cortana_keyframe_3d_block,,h,528,536870912,000000001D12CD30,30411480,30455580
tag_files\tag_groups.cpp,5852,64,148,bs codes,cortana_animation_3d_block,,h,529,536870912,000000001D12CFB0,30411544,30455728
tag_files\tag_groups.cpp,5852,128,212,bs codes,cortana_effect_3d_block,,h,530,536870912,000000001D112C80,30411672,30455940
tag_files\tag_groups.cpp,5852,168,252,bs codes,cortana_background_effect_params_block,,h,531,536870912,000000001D108C70,30411840,30456192
tag_files\tag_groups.cpp,5852,120,204,bs codes,cortana_texcam_effect_params_block,,h,532,536870912,000000001D112820,30411960,30456396
tag_files\tag_groups.cpp,5852,32,116,bs codes,cortana_widget_block,,h,533,536870912,000000001D0F99F0,30411992,30456512
tag_files\tag_groups.cpp,5852,96,180,bs codes,cortana_composite_effect_params_block,,h,534,536870912,000000001D110F50,30412088,30456692
tag_files\tag_groups.cpp,5852,232,316,bs codes,cortana_effect_definition_struct_definition,,h,535,536870912,000000001D12C5D0,30412320,30457008
tag_files\tag_groups.cpp,5852,352,436,bs codes,device_struct_definition,,h,536,536870912,000000001D12EE50,30412672,30457444
tag_files\tag_groups.cpp,5852,336,420,bs codes,device_struct_definition,,h,537,536870912,000000001D12F010,30413008,30457864
tag_files\tag_groups.cpp,5852,168,252,bs codes,device_control_struct_definition,,h,538,536870912,000000001D109F90,30413176,30458116
tag_files\tag_groups.cpp,5852,992,1076,bs codes,device_control_struct_definition,,h,539,536870912,000000001D12F1C0,30414168,30459192
tag_files\tag_groups.cpp,5852,64,148,bs codes,scenario_cubemap_block,,h,540,536870912,000000001D12E810,30414232,30459340
tag_files\tag_groups.cpp,5852,48,132,bs codes,scenario_cubemap_resource_struct_definition,,h,541,536870912,000000001D11D630,30414280,30459472
tag_files\tag_groups.cpp,5852,152,236,bs codes,decorator_brush_struct,,h,542,536870912,000000001D120110,30414432,30459708
tag_files\tag_groups.cpp,5852,160,244,bs codes,decorator_palette,,h,543,536870912,000000001D121310,30414592,30459952
tag_files\tag_groups.cpp,5852,240,324,bs codes,global_decorator_placement_block,,h,544,536870912,000000001D12B8B0,30414832,30460276
tag_files\tag_groups.cpp,5852,80,164,bs codes,decorator_scenario_set_block,,h,545,536870912,000000001D10D900,30414912,30460440
tag_files\tag_groups.cpp,5852,200,284,bs codes,scenario_decorator_block,,h,546,536870912,000000001D12F9E0,30415112,30460724
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_decorators_resource_struct_definition,,h,547,536870912,000000001D1110D0,30415200,30460896
tag_files\tag_groups.cpp,5852,32,116,bs codes,decorator_set_instance_name_block,,h,548,536870912,000000001D0FA770,30415232,30461012
tag_files\tag_groups.cpp,5852,208,292,bs codes,global_decorator_type_struct,,h,549,536870912,000000001D12FC40,30415440,30461304
tag_files\tag_groups.cpp,5852,304,388,bs codes,decorator_set_block,,h,550,536870912,000000001D130610,30415744,30461692
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_decal_palette_block,,h,551,536870912,000000001D12CB50,30415800,30461832
tag_files\tag_groups.cpp,5852,112,196,bs codes,scenario_decals_block,,h,552,536870912,000000001D119500,30415912,30462028
tag_files\tag_groups.cpp,5852,112,196,bs codes,scenario_decals_resource_struct_definition,,h,553,536870912,000000001D1191C0,30416024,30462224
tag_files\tag_groups.cpp,5852,168,252,bs codes,shader_decal_struct_definition,,h,554,536870912,000000001D108D80,30416192,30462476
tag_files\tag_groups.cpp,5852,144,228,bs codes,decal_definition_block,,h,555,536870912,000000001D0E9EF0,30416336,30462704
tag_files\tag_groups.cpp,5852,96,180,bs codes,decal_system_struct_definition,,h,556,536870912,000000001D111190,30416432,30462884
tag_files\tag_groups.cpp,5852,328,412,bs codes,cellular_automata_struct_definition,,h,557,536870912,000000001D1307A0,30416760,30463296
tag_files\tag_groups.cpp,5852,48,132,bs codes,device_group_block,,h,558,536870912,000000001D11ECB0,30416808,30463428
tag_files\tag_groups.cpp,5852,72,156,bs codes,scenario_machine_struct_v3,,h,559,536870912,000000001D10DB10,30416880,30463584
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_machine_block,,h,560,536870912,000000001D1180B0,30416984,30463772
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_machine_struct_v2,,h,561,536870912,000000001D12E4F0,30417040,30463912
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_machine_fields_v2,,h,562,536870912,000000001D1315A0,30417128,30464084
tag_files\tag_groups.cpp,5852,88,172,bs codes,scenario_machine_fields_v2,,h,563,536870912,000000001D131EA0,30417216,30464256
tag_files\tag_groups.cpp,5852,48,132,bs codes,old_scenario_device_struct,,h,564,536870912,000000001D11ED40,30417264,30464388
tag_files\tag_groups.cpp,5852,152,236,bs codes,scenario_machine_fields_v1,,h,565,536870912,000000001D120E10,30417416,30464624
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_machine_palette_block,,h,566,536870912,000000001D12D050,30417472,30464764
tag_files\tag_groups.cpp,5852,32,116,bs codes,scenario_terminal_struct,,h,567,536870912,000000001D0F9B70,30417504,30464880
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_terminal_block,,h,568,536870912,000000001D118F50,30417608,30465068
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_terminal_palette_block,,h,569,536870912,000000001D12DCD0,30417664,30465208
tag_files\tag_groups.cpp,5852,32,116,bs codes,scenario_control_struct,,h,570,536870912,000000001D0F9BF0,30417696,30465324
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_control_block,,h,571,536870912,000000001D119DF0,30417800,30465512
tag_files\tag_groups.cpp,5852,104,188,bs codes,scenario_control_fields_v2,,h,572,536870912,000000001D1195D0,30417904,30465700
tag_files\tag_groups.cpp,5852,168,252,bs codes,scenario_control_fields_v1,,h,573,536870912,000000001D10A2C0,30418072,30465952
tag_files\tag_groups.cpp,5852,56,140,bs codes,scenario_control_palette_block,,h,574,536870912,000000001D12DC30,30418128,30466092
tag_files\tag_groups.cpp,5852,328,412,bs codes,scenario_devices_resource_struct_definition,,h,575,536870912,000000001D132960,30418456,30466504
tag_files\tag_groups.cpp,5852,168,252,bs codes,detail_object_type_block,,h,576,536870912,000000001D109D70,30418624,30466756
tag_files\tag_groups.cpp,5852,120,204,bs codes,detail_object_collection_struct_definition,,h,577,536870912,000000001D112580,30418744,30466960
tag_files\tag_groups.cpp,5852,32,116,bs codes,rasterizer_cache_file_globals_struct_definition,,h,578,536870912,000000001D0FA4F0,30418776,30467076
tag_files\tag_groups.cpp,5852,104,188,bs codes,damage_response_screen_flash_struct,,h,579,536870912,000000001D119B80,30418880,30467264
tag_files\tag_groups.cpp,5852,72,156,bs codes,damage_response_motion_blur_struct,,h,580,536870912,000000001D10C510,30418952,30467420
tag_files\tag_groups.cpp,5852,104,188,bs codes,damage_response_directional_flash_struct,,h,581,536870912,000000001D119290,30419056,30467608
tag_files\tag_groups.cpp,5852,48,132,bs codes,damage_response_rumble_frequency_struct,,h,582,536870912,000000001D11EEF0,30419104,30467740
tag_files\tag_groups.cpp,5852,56,140,bs codes,damage_response_rumble_struct,,h,583,536870912,000000001D12E9F0,30419160,30467880
tag_files\tag_groups.cpp,5852,80,164,bs codes,damage_response_camera_impulse_struct,,h,584,536870912,000000001D10C7D0,30419240,30468044
tag_files\tag_groups.cpp,5852,96,180,bs codes,damage_response_camera_shake_struct,,h,585,536870912,000000001D1318A0,30419336,30468224
tag_files\tag_groups.cpp,5852,136,220,bs codes,damage_response_class_block,,h,586,536870912,000000001D1331F0,30419472,30468444
tag_files\tag_groups.cpp,5852,48,132,bs codes,damage_response_definition_struct_definition,,h,587,536870912,000000001D11E050,30419520,30468576
tag_files\tag_groups.cpp,5852,40,124,bs codes,integer_data_nugget_block,,h,588,536870912,000000001D11F010,30419560,30468700
tag_files\tag_groups.cpp,5852,40,124,bs codes,string_data_nugget_block,,h,589,536870912,000000001D11F1C0,30419600,30468824
tag_files\tag_groups.cpp,5852,40,124,bs codes,string_id_data_nugget_block,,h,590,536870912,000000001D11D750,30419640,30468948
tag_files\tag_groups.cpp,5852,104,188,bs codes,datasource_element_block,,h,591,536870912,000000001D118800,30419744,30469136
tag_files\tag_groups.cpp,5852,64,148,bs codes,gui_datasource_definition_struct_definition,,h,592,536870912,000000001D12DFF0,30419808,30469284
tag_files\tag_groups.cpp,5852,56,140,bs codes,effect_locations_block,,h,593,536870912,000000001D12DE10,30419864,30469424
tag_files\tag_groups.cpp,5852,248,332,bs codes,effect_part_block,,h,594,536870912,000000001D134B20,30420112,30469756
tag_files\tag_groups.cpp,5852,80,164,bs codes,effect_accelerations_block,,h,595,536870912,000000001D10DBC0,30420192,30469920
tag_files\tag_groups.cpp,5852,168,252,bs codes,effect_event_block,,h,596,536870912,000000001D109E80,30420360,30470172
tag_files\tag_groups.cpp,5852,56,140,bs codes,effect_conical_distribution_block,,h,597,536870912,000000001D12D0F0,30420416,30470312
tag_files\tag_groups.cpp,5852,264,348,bs codes,effect_struct_definition,,h,598,536870912,000000001D125EA0,30420680,30470660
tag_files\tag_groups.cpp,5852,56,140,bs codes,effect_component_holdback_block,,h,599,536870912,000000001D12D190,30420736,30470800
tag_files\tag_groups.cpp,5852,64,148,bs codes,effect_component_holdbacks_block,,h,600,536870912,000000001D12D230,30420800,30470948
tag_files\tag_groups.cpp,5852,48,132,bs codes,effect_globals_struct_definition,,h,601,536870912,000000001D11D7E0,30420848,30471080
tag_files\tag_groups.cpp,5852,40,124,bs codes,effect_scenery_struct_definition,,h,602,536870912,000000001D11E0E0,30420888,30471204
tag_files\tag_groups.cpp,5852,552,636,bs codes,effect_scenery_struct_definition,,h,603,536870912,000000001D134C80,30421440,30471840
tag_files\tag_groups.cpp,5852,184,268,bs codes,rasterizer_screen_effect_texcoord_generation_advanced_control_block,,h,604,536870912,000000001D1149C0,30421624,30472108
tag_files\tag_groups.cpp,5852,96,180,bs codes,rasterizer_screen_effect_convolution_block,,h,605,536870912,000000001D1326E0,30421720,30472288
tag_files\tag_groups.cpp,5852,224,308,bs codes,rasterizer_screen_effect_pass_reference_block,,h,606,536870912,000000001D1271F0,30421944,30472596
tag_files\tag_groups.cpp,5852,64,148,bs codes,screen_effect_struct_definition,,h,607,536870912,000000001D12E950,30422008,30472744
tag_files\tag_groups.cpp,5852,336,420,bs codes,item_struct_definition,,h,608,536870912,000000001D134F10,30422344,30473164
tag_files\tag_groups.cpp,5852,320,404,bs codes,item_struct_definition,,h,609,536870912,000000001D1350C0,30422664,30473568
tag_files\tag_groups.cpp,5852,144,228,bs codes,equipment_type_super_shield_block,,h,610,536870912,000000001D133010,30422808,30473796
tag_files\tag_groups.cpp,5852,32,116,bs codes,equipment_type_multiplayer_powerup_block,,h,611,536870912,000000001D0F9CF0,30422840,30473912
tag_files\tag_groups.cpp,5852,136,220,bs codes,equipment_type_spawner_block,,h,612,536870912,000000001D1332E0,30422976,30474132
tag_files\tag_groups.cpp,5852,120,204,bs codes,equipment_type_proximity_mine_block,,h,613,536870912,000000001D112740,30423096,30474336
tag_files\tag_groups.cpp,5852,56,140,bs codes,equipment_type_motion_tracker_noise_block,,h,614,536870912,000000001D12CDD0,30423152,30474476
tag_files\tag_groups.cpp,5852,32,116,bs codes,equipment_type_showme_block,,h,615,536870912,000000001D0F9DF0,30423184,30474592
tag_files\tag_groups.cpp,5852,40,124,bs codes,equipment_type_invisibility_mode_block,,h,616,536870912,000000001D11DB40,30423224,30474716
tag_files\tag_groups.cpp,5852,152,236,bs codes,equipment_type_invincibility_block,,h,617,536870912,000000001D121410,30423376,30474952
tag_files\tag_groups.cpp,5852,32,116,bs codes,equipment_type_treeoflife_block,,h,618,536870912,000000001D0F9E70,30423408,30475068
tag_files\tag_groups.cpp,5852,40,124,bs codes,equipment_type_health_pack_block,,h,619,536870912,000000001D11DBD0,30423448,30475192
tag_files\tag_groups.cpp,5852,496,580,bs codes,equipment_group,,h,620,536870912,000000001D135260,30423944,30475772
tag_files\tag_groups.cpp,5852,1304,1388,bs codes,equipment_group,,h,621,536870912,000000001D1354B0,30425248,30477160
tag_files\tag_groups.cpp,5852,896,980,bs codes,equipment_definition_fields_v1,,h,622,536870912,000000001D135A30,30426144,30478140
tag_files\tag_groups.cpp,5852,208,292,bs codes,flock_struct_definition,,h,623,536870912,000000001D130490,30426352,30478432
tag_files\tag_groups.cpp,5852,56,140,bs codes,fluid_dynamics_squirter_block,,h,624,536870912,000000001D12D2D0,30426408,30478572
tag_files\tag_groups.cpp,5852,64,148,bs codes,fluid_dynamics_inflow_block,,h,625,536870912,000000001D12D730,30426472,30478720
tag_files\tag_groups.cpp,5852,40,124,bs codes,fluid_dynamics_outflow_block,,h,626,536870912,000000001D11E290,30426512,30478844
tag_files\tag_groups.cpp,5852,40,124,bs codes,fluid_dynamics_obstacle_block,,h,627,536870912,000000001D137BA0,30426552,30478968
tag_files\tag_groups.cpp,5852,56,140,bs codes,g_single_scalar_function_evaluation_struct,,h,628,536870912,000000001D12D410,30426608,30479108
tag_files\tag_groups.cpp,5852,384,468,bs codes,fluid_dynamics_struct_definition,,h,629,536870912,000000001D0E21D0,30426992,30479576
tag_files\tag_groups.cpp,5852,128,212,bs codes,planar_fog_patchy_fog_block,,h,630,536870912,000000001D1123C0,30427120,30479788
tag_files\tag_groups.cpp,5852,304,388,bs codes,planar_fog_struct_definition,,h,631,536870912,000000001D137E20,30427424,30480176
tag_files\tag_groups.cpp,5852,128,212,bs codes,old_material_effect_material_block,,h,632,536870912,000000001D112040,30427552,30480388
tag_files\tag_groups.cpp,5852,120,204,bs codes,material_effect_material_block,,h,633,536870912,000000001D111DA0,30427672,30480592
tag_files\tag_groups.cpp,5852,88,172,bs codes,material_effect_material_fields_v1,,h,634,536870912,000000001D131F60,30427760,30480764
tag_files\tag_groups.cpp,5852,96,180,bs codes,material_effect_block_v2,,h,635,536870912,000000001D1317E0,30427856,30480944
tag_files\tag_groups.cpp,5852,48,132,bs codes,material_effects_block_struct,,h,636,536870912,000000001D137CC0,30427904,30481076
tag_files\tag_groups.cpp,5852,208,292,bs codes,patchy_fog_struct_definition,,h,637,536870912,000000001D12F650,30428112,30481368
